file_path,file_size,file_md5,is_symlink
/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/MTP Literature/ADVERSARIAL FEATURE LEARNING.pdf,5938452,a81ca715f97d156f6d03d0c080a3e1c0,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/ADVERSARIAL FEATURE LEARNING.pdf,5938452,a81ca715f97d156f6d03d0c080a3e1c0,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190415_063308145.mp4,5926644,f8abce8b8609611727d31e229194869c,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_3354.HEIC,5917669,c269a0d5b91126c952a8254c76786543,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190407_091433831.mp4,5905287,ba0ea0821fd87a7e0cb2766f01004023,False
/Users/arunpatro/My Drive/Google Photos/2017/VID_20171224_145423208.mp4,5898254,03d4a4b77c065f926c74604463071de2,False
/Users/arunpatro/My Drive/Google Photos/2016/VID-20160716-WA0001.mp4,5891073,e8aa570970aa800292bafc3996d1b3c4,False
/Users/arunpatro/My Drive/Google Photos/2016/VID-20160611-WA0016.mp4,5829542,7de6c3023373ef1be7ef2c3ff05d7d17,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180228_132042802.mp4,5809360,3e7dc664c38c050711e73fd0e5cc42d0,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/power-electronics/Power Electronics/Power Tut/solutions+Tut1.pdf,5803882,6e6ec757ca15dae3364d54619aa83c71,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190511-WA0015.mp4,5797785,37cc2105fbf752b65afca25fc89899a1,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190605_210113512.mp4,5769939,9d349350946ee998e9e485000e1468eb,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_151331281.mp4,5752844,e263f3da4ca07548ec734c12688e4c96,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180612_182604242.mp4,5679837,23cbaab679edc43c2200e0fae2bb3506,False
/Users/arunpatro/My Drive/Google Photos/2016/VID-20160611-WA0017.mp4,5673100,f968c21503c2a0c8ec5fdc21eedd0126,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/On the Decision Boundary of Deep Neural Networks.pdf,5671384,303a2ea0c5e16c36b40c9974d0775af2,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180227_113002884.mp4,5664817,603ce5780451153be5600a446a349310,False
/Users/arunpatro/My Drive/Google Photos/2016/VID-20160818-WA0002.mp4,5659613,50666fbfb87e43b00c36a1b242d58e41,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/Deep Photo Style Transfer.pdf,5640583,3f8cbf7d8ed686682da1ff54c8a7d7a4,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181225_210726589.mp4,5623737,86ab3f7fc5a5ebb1e281d75bef932f24,False
/Users/arunpatro/My Drive/Google Photos/2015/VID-20151115-WA0000.mp4,5598608,21bfbc4ab5bf5662c556282e34859c2d,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/5485-deep-convolutional-neural-network-for-image-deconvolution.pdf,5597648,c15b01113a14afd28c3efd8bb8acd2cd,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190503-WA0003.mp4,5595747,8273029c64d2bebbfc0aacb0a850d9f5,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190309_155544274.mp4,5577402,f2c7bfba93adc264a108dd0c325c7910,False
/Users/arunpatro/My Drive/Google Photos/2015/VID-20151120-WA0006.mp4,5574140,f41b0d3bb8d38750398f285f55c03277,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_123831535.mp4,5565151,982a78db602530ca96dec8e74fd9fa60,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_102020298.mp4,5564721,92254f4d7c2f7558d31c025d78062dc3,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Digital/Assignments/T4-5 SOL.pdf,5559066,1e5f0487d030c300e064ad4a3507e48c,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/StackGAN- Text to Photo-realistic Image Synthesis with Stacked Generative Adversarial Networks.pdf,5518204,4ab2b2f45545ceb8a8eacd401133452e,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/Skill Rating for Generative Models.pdf,5509064,6439a887ef2f236d89dee01812dd939e,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2617.JPG,5506215,4d478788ea5999429d1c0d68d11cb6e7,False
/Users/arunpatro/My Drive/Google Photos/2015/VID-20151025-WA0007.mp4,5496810,55a042540618c7f89c5ae140265d1d72,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190309_152553275.mp4,5483150,616c39890b34367baeba42e7e62469e2,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190413_163821148.mp4,5474077,bcbc91664f0d3a13f85478df0c3451f6,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2613.JPG,5469868,e849bca5d31551dcca3a280b781a7fc8,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190302-WA0003.mp4,5463273,97e635463730803b97b405fe3b13867c,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20180805-WA0001.mp4,5460797,eb27b2908c74c56a7d50671e71ade63a,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180302_084156545.mp4,5451361,3c60a8ef067269441e580c35516ab386,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/DC Choppers.pdf,5448902,6fe0d6693ea987618049562bf563b056,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20161201-WA0002.mp4,5440124,b9f26714b76ddb552580454c71af33fb,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20170523-WA0005.mp4,5419566,c9140a7a65a46759e5b1cfa1787177e7,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+916369637518/NikhilRadhakrishnan-20210802134215.aac,5414396,88d286a7103a51c6ec1c435368857104,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190302-WA0002.mp4,5394296,91ec398c581d0dc2e599db6e835ceef4,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2735.JPG,5388540,8960ec45f5da670503524811990be606,False
/Users/arunpatro/My Drive/Books/Learning/Claire Kehrwald Cook - Line by line_ how to edit your own writing-Houghton Mifflin (1985).pdf,5385663,5c0e8159fd85aa6d7a6e3f0d50b627ec,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 8/08-Copyright Law/Copyright Law (files shared by Matilal sir)/Copyright Acts and Statues/The U.S. Copyright Act upadated 2011 from U.S. Copyright Office.pdf,5354317,8a6f311663bf5095e153ebdd3c14672a,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/Towards Accurate Multi-person Pose Estimation in the Wild.pdf,5351721,ef963b0673fdefe63a14940c4ae84c84,False
/Users/arunpatro/My Drive/Google Photos/2017/VID_20171019_193029289.mp4,5339721,8abdbcc3834a4342bbcbcfe45a5b52e6,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG_20190210_091542.jpg,5315224,961cb3defacfc24a6d12e7fc587d7c76,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2730.JPG,5300182,3abad5ccee78c22781316625aec26289,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180930_181831775.mp4,5295244,015e119c0e06da5484703972218c92ec,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20170225-WA0004.mp4,5281102,bb889b08464fb21facfa684615dae67c,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+918527830300/Sahib-20210607201537.aac,5279191,2d33da83ca6f871401542274d9d16a98,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2696.JPG,5277446,2f036ed90c7537649e022ab6683a9220,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180228_131940894.mp4,5261538,41028f44760665f8ac8d748c76ac6d9a,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190722-WA0009.mp4,5250373,51a0d09d56f613a85fc5839f64cdaec7,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180302_214231841.mp4,5247765,3e38296cae6275bf6ef3ee839cecaab2,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181225_204749202.mp4,5244758,36cb60d8c9c0283cea7a4082e471890e,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20180610-WA0011.mp4,5242880,46ab86aeb00e22ad193b06ab651e863e,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/Deep Generative Image Models using a Laplacian Pyramid of Adversarial Networks.pdf,5231305,457ef1ad2bc2d82b303e25d8a3d6a094,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2734.JPG,5219863,096d68789c7eb9d3bed989770e5ba698,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180228_160431120.mp4,5219362,2def32cc94fb90b38aee4d64dfbeae68,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Notes/(Part 2. Modeling of LTI Systems).pdf,5206086,8d3863c4d818456debfec8c8997476da,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181014_162227811.mp4,5200956,8fb499134cd1383e962aba01a7324c41,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181003_165537412.mp4,5195810,97607fb69bbd064965546b2eabfb2ab1,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20170418-WA0003.mp4,5186533,86410879c14b4f06a2d3c8842a105590,False
"/Users/arunpatro/My Drive/Books/Chess/Craig Pritchett - Heroes of Classical Chess_ Learn from Carlsen, Anand, Fischer, Smyslov and Rubinstein -Everyman Chess (2009).pdf",5183393,95cd732beee95e315aaf377e7586e749,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181003_164916712.mp4,5181229,ffd46137ae128355f3d23528815271f4,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2727.JPG,5174360,76b3b56976b3546ace8c26a510ccf8ad,False
/Users/arunpatro/My Drive/Google Photos/2017/VID_20170618_235644215.mp4,5150059,3ff583d3756c6a71ef72fba33185e009,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190323-WA0000.mp4,5145323,c4d64868fa3f07ad2e4ff4468d87f77c,False
"/Users/arunpatro/My Drive/Books/Non-Fiction/Russell, Bertrand - A History Of Western Philosophy.pdf",5143685,e3e2a7023815c1da4aca12101d85c7d4,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190413_132537215.mp4,5137279,ac28b08ebf69b3cceb209593db917c16,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG_20190210_102442-EFFECTS.jpg,5116824,29384704aa00d18d8db9f8754be77441,False
/Users/arunpatro/My Drive/Google Photos/2017/VID_20171212_205218506.mp4,5108927,f6dd14f7bb0737b748d50136936edcff,False
/Users/arunpatro/My Drive/ARCHIVE/UMD - Gamma/ECCV2020.pdf,5102499,1e173bdeb55a8e18b8313abe2355baea,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181201_200927174.mp4,5097072,c5cd9aa07d0a7cef1c5a142906a720a2,False
/Users/arunpatro/My Drive/Google Photos/2015/VID_20150312_224405722.mp4,5065375,880043c9518809519f0a43aad218db98,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190327_000706184.mp4,5055071,bceab81cbff1c191ada45f2a06fe399a,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+917082845359/AakankshaSangwan-20210519201024.aac,5041092,1575295ee7f97c8cb7288a4713344ec6,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190519_203333860.mp4,5037858,db4765e729e87dbfdd543edb94a831ed,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20180126-WA0005.mp4,5024413,aa454b534b67935238326180541d8293,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_195456631.mp4,5024052,5b41bdc433631fc4ed8683fef901d473,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/lata.tar.gz,4998437,2bec334f8288166e4f783e1f4547d3dc,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2733.JPG,4976655,6852993725dd3d99302a050b22a4ad18,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190415_063245896.mp4,4971645,dccf1a7e393317273787a59af7f1e1b9,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180304_101451491.mp4,4971262,267d4152214ecce7c0aedbd3229cffa7,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG_5063.HEIC,4957226,4b917e72d74a6a3e33c7fcbb69733790,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180227_213343064.mp4,4954584,371b49111aeb6653a41b607265dff435,False
/Users/arunpatro/My Drive/Google Photos/2017/VID_20170615_162246670.mp4,4940371,4c77d5380c6c41d211a41a526d08c24e,False
/Users/arunpatro/My Drive/Myntra/2020-07-23 17.57.50 Arun Patro's Zoom Meeting 97250712013/audio_only.m4a,4939429,79af42c636fb143e75a17ff3c521b331,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_195847865.mp4,4926948,8bc18c5ca74b038851b2e4efe02f595e,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2712.JPG,4926298,2524c5f13d39663bbefb0913250e79e4,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2731.JPG,4923247,3cfc30b7b14b5c7dff8c191ccce7646c,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180228_163312124.mp4,4917804,cf52621539086d9df4c1729178aa3fcb,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/1. The Lord Of The Rings by J. R. R. Tolkien/J. R. R. Tolkien - [LORD OF THE RINGS, THE 00] - Hobbit_ Or There and Back Agai_The (v5.0).mobi",4912639,a69c863e64ad73044a493192072c8bfa,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/82. The Eyre Affair by Jasper Fforde/Jasper Fforde - Eyre Affair_ A Novel, The (v5.0).mobi",4912286,f5a2ce95b9977fa895e6dbd3bc116647,False
/Users/arunpatro/My Drive/ARCHIVE/SOP Samples from Raunak.zip,4912156,fdcb24689e3748de950cc09d969e3028,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180301_112729555.jpg,4899803,9c777b6ac0d36e977c73a88f816e3c4d,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20181107-WA0024.mp4,4877108,cdb2b27f8d7936077f1e50d65f6ecac7,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20181002-WA0015.mp4,4859813,f2966729e4735ed11a032a2ba0ce459f,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/On the Number of Linear Regions of Deep Neural Networks.pdf,4843199,7fe6e61c06d973d048fcc316258b73ae,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2711.JPG,4838434,64cecafde69cb3a8da147f160fc423ea,False
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 8/08-Copyright Law/Copyright Law (files shared by Matilal sir)/Copyright Acts and Statues/The Copyright( Amendment) Bill, 2010.pdf",4823667,c807a823bda0fae67184bdad229651d3,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180304_003417642.mp4,4812145,7927ec58127c688d5afaea06ee4a195b,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181226_053620965.mp4,4797712,e6dcde6ccc4bd901277dcb372b0e7ec9,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_152638358.mp4,4793001,047a115c09126f72ac723f925e34e5a1,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_3114.MOV,4792850,440caaadad9952c257d9ad446b7cb11c,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2710.JPG,4792434,d02d10cd214dab8b29e5f4bba0babeb9,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2728.JPG,4786456,1136abf9891bef4ffefcaf389c6a3ad4,False
/Users/arunpatro/My Drive/Google Photos/2019/00100dPORTRAIT_00100_BURST20190702082341624_COVER.jpg,4783552,83ef4ecb9f9c1c2ef5d9a31de94717cc,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190319_193214643.mp4,4779885,43a877a4b4b48bbc600715e0dadf97e6,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190511-WA0006.mp4,4761161,a7877f263875ac9fd3c72fd0b074e0c6,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/88. The Thrawn Trilogy by Timothy Zahn/Timothy Zahn - [STAR WARS_ 9 ABY 02] - Star Wars_ Thrawn Trilogy_ Dar_ing (v5.0).epub,4759631,b39200888149a3dd7178a9766b14d479,False
/Users/arunpatro/My Drive/Certificates/CBSE X Grades.pdf,4714582,c43a0a33822d9a5285a5baf2a38e06a7,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180101_152305041.mp4,4694926,e096ddbed8d05d3aaa219810d3cf8201,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG_20190209_134412.jpg,4682322,67336572e8a0c5b3608efa316e7fe542,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_3224.MOV,4638124,2ded65987450481885d35c5d26a85ead,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/MTP Literature/Sampling Generative Networks.pdf,4637251,cc0d29676566728d70ed515a3324e48b,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/88. The Thrawn Trilogy by Timothy Zahn/Timothy Zahn - [STAR WARS_ 9 ABY 03] - Star Wars_ Thrawn Trilogy_ The_and (v5.0).epub,4637078,94deb3c466f545ed78fde0bf7c2afa73,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20180619-WA0008.mp4,4636899,3b3f9bcaf869d041601d011901046b43,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181225_214728723.mp4,4636359,6c4d12716cc5c34ed7c35522f6989735,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20170426-WA0010.mp4,4627242,c5c75bf84d19039094ce9fafab9a8ece,False
/Users/arunpatro/My Drive/Certificates/arunpatro_passport_2_2.png,4626860,be742b9d7334ae2dbe389f84c5f625ef,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe6/DSC_0202.JPG,4619650,770467f2f543e3b9edb9e6607bd3aa63,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/A Note on the Inception Score.pdf,4603953,1f390ba6c59e9ddbd95cf8ef41b310f9,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190302_195229297.mp4,4602884,52ca2ad712d91737f68ad71a0ed78a8e,False
/Users/arunpatro/My Drive/Google Photos/2017/VID_20170514_172306097.mp4,4597824,6509e5fa07f1cbacea58af0efbd3c373,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_210812097.mp4,4590898,b7f2688f1c051154c8c52c33fc692787,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/12. The Wheel of Time Series by Robert Jordan/Robert Jordan - [WHEEL OF TIME 01] - To the Blight_ The Eye of the _rld (v5.0).mobi,4585169,6061154e3d84fd12fb9f67a930fefc81,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190615_205310172.mp4,4579815,45a5a294c9cf64e4ab663f8f4cdb06c1,False
/Users/arunpatro/My Drive/Google Photos/2014/VID_20141231_130252353.mp4,4578980,3dce4be22c7bc4828c24a4806c311d7c,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170701_160728940.jpg,4569382,2ee1ecd3b35336f102afb8029401f0d5,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20180825-WA0002.mp4,4553538,9411dbdc6bdd1ec00592a1ab2618b002,False
/Users/arunpatro/My Drive/Google Photos/2015/VID-20150916-WA0016.mp4,4552711,216b6618ebe4cc1725061855c9dccda8,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/25. The Stand by Stephen King/Stephen King - Stand_ The Complete and Uncut _The (v5.0).mobi,4541084,597802cca0e36e347daadad3089631a4,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181231_115835.mp4,4523522,e252c2244c92135290304ca004e10ce0,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20181231_115839.mp4,4523522,e37ef3e90fabe831dc1eb97223f25812,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180228_172817996.mp4,4519037,63b35f37f4b2e7abeb14149c1f6a8dcf,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180628_232424430.mp4,4515241,516746046acb444cce2cc31f0e471958,False
/Users/arunpatro/My Drive/Google Photos/2016/VID_20160101_173006674.mp4,4514216,57c5923ad72515ff8676854fa70b78ac,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/88. The Thrawn Trilogy by Timothy Zahn/Timothy Zahn - [STAR WARS_ 9 ABY 01] - Star Wars_ Thrawn Trilogy_ Hei_ire (v5.0).epub,4511584,bc1b93243a2847635b3c7aa4fba60c82,False
"/Users/arunpatro/My Drive/Calibre Library/Sanderson, Brandon/The Way of Kings (38)/The Way of Kings - Sanderson, Brandon.mobi",4504351,c8b18f94a4e938a539b0a5a0fe42575a,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180302_210407924.mp4,4494738,c5f52e642d9aa93cf09b362177d07b68,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180301_102215725.mp4,4492747,cdb703aaf623d27ff293ca92cefded35,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/Stacked Generative Adversarial Network.pdf,4492033,48437baf40ac599a5c05ef5a5866d613,False
/Users/arunpatro/My Drive/Google Photos/2016/VID_20161213_135653.mp4,4483431,1a83263692edb507de34b5b9b1e9f40b,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190327_000647229.mp4,4474471,78b3544b2984112db76391fa64976c1e,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20180202-WA0001.mp4,4469422,271c55df52efbd75ddab9548f3b3b95d,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20171009-WA0001.mp4,4466891,72e731395e32301149f0cac5a722fada,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180228_130608465.mp4,4456902,8acff281e2b4be004dda3ba870ddf733,False
/Users/arunpatro/My Drive/Google Photos/2018/MOVIE.mp4,4446387,e474e0fe2b26074e12d689d65daaeefb,False
/Users/arunpatro/My Drive/Internships/2016-GE-Healthcare/collet set/Focal Spot WI.msg.doc,4438016,de0a04c25fefa0afaaccbb8cccbca7f0,False
"/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/Dr. Subhasis Chaudhuri, Dr. A. N. Rajagopalan auth. Depth From Defocus A Real Aperture Imaging Approach.pdf",4434067,520ca8645dd9bcb5c407819f930ebd6b,False
/Users/arunpatro/My Drive/Google Photos/2017/VID_20171110_224203422.mp4,4420092,70b0cc02ef8a9161d9342de85a094cb5,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2714.JPG,4414309,5d9321975f4e9950a43cc28e10695e94,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190618_191839408.mp4,4409193,2ff2e58963317cff1886cdbb073dffd5,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe6/DSC_0205.JPG,4407984,1c88f0e1ff95b669ad10d0076bf5f4c9,False
/Users/arunpatro/My Drive/Google Photos/2015/VID-20150930-WA0020.mp4,4403125,03b8a72e1819ac85040064c1976f2b9b,False
/Users/arunpatro/My Drive/Books/Software Engineering/Pro Git - Scott Chacon.pdf,4402012,30eaa9562a13b2840e526c49efce71d2,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190320_192737893.mp4,4401861,65588fcc3577c00cbed7b61a64fa756c,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180302_204827826.mp4,4395638,81bcce210414feaf8c90142e627c092f,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180302_205719283.mp4,4391447,31381b981ee3ea22f2f87d54d36722e4,False
/Users/arunpatro/My Drive/Photos/Vizag Photos/IMG_0466.MOV,4384471,c4ac36252c7fcd4e797224565d17e1a0,False
/Users/arunpatro/My Drive/IIT - KGP/AGV/AGV Treat/IMG_2723.JPG,4384470,f78cf500260c32c8f552ed52634d93ef,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/23. The Dark Tower Series by Stephen King/Stephen King - [DARK TOWER, THE 07] - Dark Tower, The (v5.0).mobi",4383578,b43d83d872a4784c65f4f912ebe19047,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190616_172719252.mp4,4378129,fb534b3ebb010ae5d08106e38aed0a16,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20171014-WA0008.mp4,4377959,0792922889e4ee20374d8b29b3bcb554,False
/Users/arunpatro/My Drive/Google Photos/2018/VID_20180228_130850097.mp4,4369370,fc93190f27885f81866bab61d9cfbcef,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+918250804783/SagnikSarkar-20210601201118.aac,4362808,c23444392e630af581ffa63362b47bb7,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/MTP Literature/ADVERSARIALLY LEARNED INFERENCE .pdf,4353783,bfcddc3e5069a67942b73c50730b161f,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/ADVERSARIALLY LEARNED INFERENCE.pdf,4353783,bfcddc3e5069a67942b73c50730b161f,False
/Users/arunpatro/My Drive/Google Photos/2018/VID-20180917-WA0001.mp4,4338807,c7fe20886bd794b084b535daae2a98be,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190413_134124968.mp4,4338570,5da3031e6700a04f959ccdd093812935,False
/Users/arunpatro/My Drive/Google Photos/2019/VID-20190115-WA0004.mp4,4325252,93ecb3398518a21e0dd4dfa6837220e2,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180228_144229198.jpg,4319496,14f5c1d060fa65f0af970bf1abee7c5f,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/82. The Eyre Affair by Jasper Fforde/Jasper Fforde - Eyre Affair_ A Novel, The (v5.0).epub",4313963,c0dc61d9ad9393e252ee14b62b6cd4c9,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20170620-WA0002.mp4,4305005,675ab4e75dd5e8747f04aafd86f7076f,False
/Users/arunpatro/My Drive/Google Photos/2019/VID_20190225_202438758.mp4,4295091,44411d75796e95563d0fe4f600769145,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe6/DSC_0206.JPG,4292601,8ff5145124f56821048ccd0ee2eec06a,False
/Users/arunpatro/My Drive/Photos/Arun's Photos on iPhone/IMG_0389.HEIC,4291382,97fe839cbae56e91aded1f8c57ab0208,False
